"CO2","DNA","Time","Treatment"
0,2.4848630240651,0,"Rhizosphere"
0.766027055509003,2.51094335726702,0.0164293537787514,"Rhizosphere"
1.54009230167096,2.53729735946618,0.0328587075575028,"Rhizosphere"
2.3222800388572,2.56392790072302,0.0492880613362542,"Rhizosphere"
3.11267543384577,2.59083788059375,0.0657174151150057,"Rhizosphere"
3.91136454416587,2.61803022895908,0.0821467688937571,"Rhizosphere"
4.71843432647975,2.6455079063095,0.0985761226725085,"Rhizosphere"
5.53397264620345,2.67327390407269,0.11500547645126,"Rhizosphere"
6.358068286731,2.70133124492747,0.131434830230011,"Rhizosphere"
7.19081095894184,2.72968298312733,0.147864184008763,"Rhizosphere"
8.03229131066051,2.75833220482238,0.164293537787514,"Rhizosphere"
8.88260093684002,2.78728202840587,0.180722891566266,"Rhizosphere"
9.74183238963554,2.81653560485688,0.197152245345017,"Rhizosphere"
10.6100791861021,2.84609611800255,0.213581599123768,"Rhizosphere"
11.4874358186624,2.87596678487415,0.23001095290252,"Rhizosphere"
12.3739977648669,2.90615085603927,0.246440306681271,"Rhizosphere"
13.2698614972117,2.93665161593588,0.262869660460023,"Rhizosphere"
14.1751244930436,2.96747238320941,0.279299014238774,"Rhizosphere"
15.089885244888,2.99861651106408,0.295728368017525,"Rhizosphere"
16.0142432783256,3.03008738786999,0.312157721796277,"Rhizosphere"
16.9482991543333,3.061888437244,0.328587075575028,"Rhizosphere"
17.892154478718,3.09402311837087,0.34501642935378,"Rhizosphere"
18.8459119149974,3.12649492644113,0.361445783132531,"Rhizosphere"
19.8096751950979,3.15930739301502,0.377875136911283,"Rhizosphere"
20.783549130156,3.19246408638997,0.394304490690034,"Rhizosphere"
21.7676396214222,3.22596861197152,0.410733844468785,"Rhizosphere"
22.7620536695155,3.25982461258718,0.427163198247537,"Rhizosphere"
23.766899382186,3.29403576874858,0.443592552026288,"Rhizosphere"
24.7822859925949,3.32860579927733,0.46002190580504,"Rhizosphere"
25.8083238677097,3.36353846158892,0.476451259583791,"Rhizosphere"
26.8451245193155,3.39883755206704,0.492880613362542,"Rhizosphere"
27.8928006153646,3.43450690644958,0.509309967141294,"Rhizosphere"
28.9514659914198,3.47055040021772,0.525739320920045,"Rhizosphere"
30.0212356619564,3.50697194898016,0.542168674698797,"Rhizosphere"
31.1022258186144,3.54377550840723,0.558598028477548,"Rhizosphere"
32.1945538525179,3.58096507499494,0.5750273822563,"Rhizosphere"
33.2983383711908,3.61854468664255,0.591456736035051,"Rhizosphere"
34.413699204747,3.65651842286034,0.607886089813802,"Rhizosphere"
35.5407574174163,3.6948904051612,0.624315443592554,"Rhizosphere"
36.6796353191364,3.73366479745452,0.640744797371305,"Rhizosphere"
37.830456477211,3.77284580644225,0.657174151150057,"Rhizosphere"
38.9933457221553,3.81243768181319,0.673603504928808,"Rhizosphere"
40.168429140354,3.8524447159795,0.690032858707559,"Rhizosphere"
41.3558341191127,3.89287124563153,0.706462212486311,"Rhizosphere"
42.5556893469411,3.93372165173887,0.722891566265062,"Rhizosphere"
43.7681248228461,3.97500035986397,0.739320920043814,"Rhizosphere"
44.9932718676044,4.01671184054441,0.755750273822565,"Rhizosphere"
46.2312631350577,4.05886060967591,0.772179627601317,"Rhizosphere"
47.4822326232745,4.10145122889062,0.788608981380068,"Rhizosphere"
48.7463156350208,4.14448830417873,0.805038335158819,"Rhizosphere"
50.0236488150629,4.1879764871725,0.821467688937571,"Rhizosphere"
51.3143702007905,4.23192047689182,0.837897042716322,"Rhizosphere"
52.6186192040381,4.27632501910544,0.854326396495074,"Rhizosphere"
53.9365366204716,4.32119490664744,0.870755750273825,"Rhizosphere"
55.2682646388832,4.3665349797304,0.887185104052576,"Rhizosphere"
56.6139468503934,4.41235012625526,0.903614457831328,"Rhizosphere"
57.9737282229295,4.45864528091868,0.920043811610079,"Rhizosphere"
59.347754929546,4.5054254192585,0.936473165388831,"Rhizosphere"
60.7361746371999,4.55269556764553,0.952902519167582,"Rhizosphere"
62.1391364418616,4.60046080102733,0.969331872946333,"Rhizosphere"
63.556790848959,4.64872624224194,0.985761226725085,"Rhizosphere"
64.9892897793496,4.6974970622157,1.00219058050384,"Rhizosphere"
66.4367865752919,4.74677848016106,1.01861993428259,"Rhizosphere"
67.8994358829004,4.79657575949584,1.03504928806134,"Rhizosphere"
69.3773932820012,4.84689419501267,1.05147864184009,"Rhizosphere"
70.8708158296616,4.89773913169738,1.06790799561884,"Rhizosphere"
72.3798618804286,4.94911595849316,1.08433734939759,"Rhizosphere"
73.9046910441936,5.00103010683197,1.10076670317634,"Rhizosphere"
75.4454638846077,5.05348704017851,1.1171960569551,"Rhizosphere"
77.0023419702174,5.10649225579259,1.13362541073385,"Rhizosphere"
78.5754880040876,5.16005128921021,1.1500547645126,"Rhizosphere"
80.1650656312249,5.21416970756373,1.16648411829135,"Rhizosphere"
81.7712386741927,5.26885308309533,1.1829134720701,"Rhizosphere"
83.3941714406529,5.32410700380081,1.19934282584885,"Rhizosphere"
85.0340285208207,5.37993706640498,1.2157721796276,"Rhizosphere"
86.6909738263322,5.43634884306278,1.23220153340636,"Rhizosphere"
88.3651709208877,5.49334789280158,1.24863088718511,"Rhizosphere"
90.0567823549224,5.55093973846507,1.26506024096386,"Rhizosphere"
91.765967384896,5.60912978769661,1.28148959474261,"Rhizosphere"
93.4928819527097,5.66792333221839,1.29791894852136,"Rhizosphere"
95.2376763945264,5.72732546845262,1.31434830230011,"Rhizosphere"
97.0004942780575,5.78734105723114,1.33077765607886,"Rhizosphere"
98.7814661948559,5.84797450871143,1.34720700985762,"Rhizosphere"
100.580704865559,5.90922961278453,1.36363636363637,"Rhizosphere"
102.398297183926,5.97110926341009,1.38006571741512,"Rhizosphere"
104.234285080503,6.03361479552463,1.39649507119387,"Rhizosphere"
106.088639080328,6.09674506878043,1.41292442497262,"Rhizosphere"
107.961198641497,6.16049440007111,1.42935377875137,"Rhizosphere"
109.851547126134,6.22484823066768,1.44578313253012,"Rhizosphere"
111.75868244441,6.28977171185231,1.46221248630888,"Rhizosphere"
113.679912023431,6.35517140625779,1.47864184008763,"Rhizosphere"
115.604556447207,6.42067705285438,1.49507119386638,"Rhizosphere"
116.981612834272,6.4671890499196,1.51150054764513,"Rhizosphere"
117.003469094433,6.46672058628236,1.52792990142388,"Rhizosphere"
117.02532396708,6.46625213071326,1.54435925520263,"Rhizosphere"
117.04717725658,6.46578370907979,1.56078860898138,"Rhizosphere"
117.069028963022,6.46531532137861,1.57721796276014,"Rhizosphere"
117.090879086516,6.46484696760765,1.59364731653889,"Rhizosphere"
117.112727629279,6.46437864771943,1.61007667031764,"Rhizosphere"
117.134574591397,6.46391036171205,1.62650602409639,"Rhizosphere"
0,2.18459568856396,0,"Soil"
0.673461522702693,2.2075245144166,0.0164293537787514,"Soil"
1.35399010297862,2.23069394609573,0.0328587075575028,"Soil"
2.04165986928068,2.25410650735901,0.0492880613362542,"Soil"
2.73654571063357,2.27776474785723,0.0657174151150057,"Soil"
3.43872330004703,2.30167124393134,0.0821467688937571,"Soil"
4.14826910185385,2.32582859886226,0.0985761226725085,"Soil"
4.86526038019593,2.35023944315969,0.11500547645126,"Soil"
5.58977520721612,2.37490643484095,0.131434830230011,"Soil"
6.32189247147958,2.39983225971757,0.147864184008763,"Soil"
7.0616918863393,2.42501963168009,0.164293537787514,"Soil"
7.80925399875364,2.45047129299808,0.180722891566266,"Soil"
8.56466019956316,2.47619001466984,0.197152245345017,"Soil"
9.32799272902054,2.50217859661078,0.213581599123768,"Soil"
10.0993346860043,2.52843986796698,0.23001095290252,"Soil"
10.8787700369693,2.55497668741978,0.246440306681271,"Soil"
11.6663836246473,2.58179194348191,0.262869660460023,"Soil"
12.4622611768307,2.60888855479642,0.279299014238774,"Soil"
13.266489315236,2.63626947043837,0.295728368017525,"Soil"
14.0791555644509,2.66393767021925,0.312157721796277,"Soil"
14.9003483642302,2.69189616510517,0.328587075575028,"Soil"
15.7301570883836,2.72014799785864,0.34501642935378,"Soil"
16.5686720351683,2.74869624271349,0.361445783132531,"Soil"
17.4159844433615,2.77754400592119,0.377875136911283,"Soil"
18.2721865029488,2.80669442611444,0.394304490690034,"Soil"
19.1373713648264,2.8361506746373,0.410733844468785,"Soil"
20.0116331505968,2.86591595587852,0.427163198247537,"Soil"
20.8950669624592,2.89599350760808,0.443592552026288,"Soil"
21.7877688931943,2.92638660131693,0.46002190580504,"Soil"
22.6898360345423,2.95709854250069,0.476451259583791,"Soil"
23.601366485368,2.98813267093581,0.492880613362542,"Soil"
24.5224593676823,3.01949236122942,0.509309967141294,"Soil"
25.4532148343832,3.05118102308055,0.525739320920045,"Soil"
26.3937340794917,3.08320210162823,0.542168674698797,"Soil"
27.3441193486154,3.11555907780744,0.558598028477548,"Soil"
28.3044739495015,3.14825546870807,0.5750273822563,"Soil"
29.274902262681,3.18129482793698,0.591456736035051,"Soil"
30.2555097522022,3.21468074598314,0.607886089813802,"Soil"
31.2464029661583,3.24841685023028,0.624315443592554,"Soil"
32.2476895466818,3.28250680529644,0.640744797371305,"Soil"
33.259478259781,3.31695431405833,0.657174151150057,"Soil"
34.2818789958805,3.35176311766439,0.673603504928808,"Soil"
35.3150027805776,3.38693699590036,0.690032858707559,"Soil"
36.3589617855486,3.42247976756008,0.706462212486311,"Soil"
37.4138693395293,3.45839529081872,0.722891566265062,"Soil"
38.4798399393672,3.49468746360848,0.739320920043814,"Soil"
39.556989261075,3.53136022399421,0.755750273822565,"Soil"
40.645434147334,3.56841754973023,0.772179627601317,"Soil"
41.7452926332323,3.60586345914641,0.788608981380068,"Soil"
42.8566839759743,3.64370201217223,0.805038335158819,"Soil"
43.9797286520464,3.68193731022929,0.821467688937571,"Soil"
45.1145483681089,3.72057349660105,0.837897042716322,"Soil"
46.2612660719318,3.75961475680391,0.854326396495074,"Soil"
47.420005963373,3.79906531895977,0.870755750273825,"Soil"
48.5908935054006,3.83892945417007,0.887185104052576,"Soil"
49.7740554324992,3.87921147679899,0.903614457831328,"Soil"
50.9696196733334,3.91991574178425,0.920043811610079,"Soil"
52.1777154511892,3.96104664811079,0.936473165388831,"Soil"
53.3984733136069,4.00260863982966,0.952902519167582,"Soil"
54.6320251102187,4.04460620528128,0.969331872946333,"Soil"
55.8785040021156,4.0870438774117,0.985761226725085,"Soil"
57.1380444711638,4.12992623408699,1.00219058050384,"Soil"
58.4107823292711,4.17325789840584,1.01861993428259,"Soil"
59.6968547276019,4.21704353901031,1.03504928806134,"Soil"
